Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,ASI,Faltas_ASI,APL0,Faltas_APL0,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
1e1b39f3-ccbf-4de7-bea3-58b1825d52ce,F,No,PUERICULTURA,MATUTINO,5,7,5,0,5,4,5,0,7,8,7,8,6,14,AC,0,NA,0,NA,0,NA,0,,
f1bd4f78-e71e-4e37-90a1-052c0b79f66a,F,No,PUERICULTURA,MATUTINO,6,0,9,0,9,0,10,0,10,0,9,0,9,2,AC,0,AC,0,AC,0,AC,0,,
0120e28b-a247-4b48-acac-9ae6d9045104,F,No,PUERICULTURA,MATUTINO,9,0,7,0,9,0,9,0,9,0,9,1,10,0,AC,0,AC,0,AC,0,AC,0,,
2b594832-6abe-4331-9e5a-ea60d6ba259e,F,No,PUERICULTURA,MATUTINO,7,4,8,1,9,0,8,2,10,0,9,4,9,2,AC,0,AC,0,NA,0,NA,0,,
e8f11f19-d26b-4e07-9785-20af79030b09,F,No,PUERICULTURA,MATUTINO,9,0,9,2,10,0,8,1,10,0,9,2,10,0,AC,0,AC,0,NA,0,AC,0,,
0fe7e5bc-a3ee-4b41-ab80-cd7a18aae18f,F,No,PUERICULTURA,MATUTINO,8,0,7,1,9,0,8,3,9,2,7,2,10,0,AC,0,AC,0,AC,0,AC,0,,
7d1fd360-21d3-45ad-bd0d-43c4e29e0269,F,Si,PUERICULTURA,MATUTINO,,,7,2,,,,,,,,,,,,,,,,,,,,
280545e5-2ef4-4999-9cc9-0e358f73a00c,F,No,PUERICULTURA,MATUTINO,5,0,8,3,10,0,9,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
3301d732-f2be-4c64-b03d-c5fafa01ac9f,F,No,PUERICULTURA,MATUTINO,7,2,8,5,10,2,8,2,9,4,10,2,8,6,AC,0,AC,0,AC,0,AC,0,,
fb26ebdd-db55-4721-bf84-2c4372f1a5ab,F,No,PUERICULTURA,MATUTINO,6,0,9,0,10,0,9,0,10,0,9,1,10,0,AC,0,AC,0,AC,0,AC,0,,
