Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
8ec717c0-0c00-4d5d-a721-252be176ca93,F,No,FORMACION BASICA,MATUTINO,10,2,9,2,10,0,10,0,9,0,9,0,AC,0,AC,0,AC,0,AC,0,,
8e6cda3f-ed1b-421a-afa8-349dc0a98e68,F,No,FORMACION BASICA,MATUTINO,5,6,5,0,5,0,8,0,8,0,7,0,AC,0,NA,0,AC,0,AC,0,,
70f8f48d-7ffa-4fd8-8f93-02def32531be,F,No,FORMACION BASICA,MATUTINO,NP,20,5,2,NP,12,8,0,NP,12,10,0,NP,0,NP,0,NA,0,NA,0,,
bcb2c04d-ef61-4860-9268-46fed55755a8,F,No,FORMACION BASICA,MATUTINO,10,0,10,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
7d813bb2-eda7-4ce7-94ce-6e04c1a99442,M,Si,FORMACION BASICA,MATUTINO,5,6,,,5,0,,,,,,,,,,,,,,,,
84c0462a-3a89-47a9-91ac-3f0fbb0f8e5a,F,No,FORMACION BASICA,MATUTINO,10,4,7,1,9,0,8,0,9,0,9,0,AC,0,NA,0,AC,0,AC,0,,
622103ab-70ea-4bdd-86a7-5b6e35f389ae,F,No,FORMACION BASICA,MATUTINO,9,0,8,1,10,0,10,0,8,2,9,0,AC,0,AC,0,AC,0,AC,0,,
282cdd07-18a8-496e-b9a5-875e7fedb371,F,No,FORMACION BASICA,MATUTINO,7,0,8,0,7,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
50f49eaf-c753-4440-a2eb-a146afdab64c,F,No,FORMACION BASICA,MATUTINO,7,0,8,0,10,0,10,0,8,2,6,0,AC,0,AC,0,AC,0,AC,0,,
20158205-dcea-4c77-a8fb-f062b3c50285,F,No,FORMACION BASICA,MATUTINO,10,0,8,0,10,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
3c0afd93-4421-460b-9769-79ffb38bb15c,M,No,FORMACION BASICA,MATUTINO,5,6,8,0,10,0,10,0,9,0,9,0,AC,0,AC,0,AC,0,AC,0,,
5caaadfb-1028-4704-a453-576381de9b51,F,No,FORMACION BASICA,MATUTINO,10,0,10,1,10,0,10,0,9,2,10,0,AC,0,AC,0,AC,0,AC,0,,
