Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
680edfb4-cca8-41ae-bfa6-32a26a716f6c,F,No,FORMACION BASICA,MATUTINO,6,3,10,3,9,1,7,3,8,0,7,7,AC,0,NA,0,NA,0,NA,0,,
7abf1c0c-fd14-43fd-aeeb-4ca667b2a13f,F,No,FORMACION BASICA,MATUTINO,6,4,10,4,9,0,8,1,9,0,9,3,AC,0,AC,0,AC,0,AC,0,,
c253c186-5198-4f1d-908a-18f4f7a73160,F,No,FORMACION BASICA,MATUTINO,6,5,10,0,9,4,7,2,9,0,9,2,AC,0,AC,0,AC,0,NA,0,,
723cd1bb-17b1-44ee-af79-bffed0f96a86,F,No,FORMACION BASICA,MATUTINO,6,1,10,2,10,2,10,0,8,0,8,1,AC,0,AC,0,AC,0,AC,0,,
405ea333-c96b-4bf1-9c60-2ae0fe61aaab,F,No,FORMACION BASICA,MATUTINO,6,1,10,0,10,0,7,1,8,0,9,1,AC,0,AC,0,AC,0,AC,0,,
b1db6884-58ba-4ed0-aad7-8b5c2cf807e2,F,No,FORMACION BASICA,MATUTINO,7,2,8,1,9,2,9,0,9,0,8,2,AC,0,AC,0,AC,0,AC,0,,
90ef74bb-c057-4932-8ced-3992a7ffebd7,F,No,FORMACION BASICA,MATUTINO,6,2,10,4,8,0,9,2,8,0,7,2,AC,0,NA,0,NA,0,NA,0,,
84524266-5f56-4368-955a-56846f0642a3,F,No,FORMACION BASICA,MATUTINO,6,0,5,0,9,0,5,0,9,0,7,0,AC,0,NA,0,NA,0,AC,0,,
5f565833-4776-4dfa-a6e1-7105bb70789a,F,No,FORMACION BASICA,MATUTINO,6,0,7,3,9,0,9,0,8,0,7,0,AC,0,AC,0,NA,0,NA,0,,
442d5dd5-f38d-4989-a244-17878f5b21bd,F,No,FORMACION BASICA,MATUTINO,6,0,10,2,9,0,9,0,10,0,7,0,AC,0,AC,0,AC,0,AC,0,,
344e934c-dc28-421e-ad43-adbb42430cd6,F,No,FORMACION BASICA,MATUTINO,NP,20,NP,8,5,18,5,9,NP,12,5,20,AC,0,NA,0,NA,0,NA,0,,
dded4a98-3a2b-462b-996a-b50adfa726ea,F,No,FORMACION BASICA,MATUTINO,NP,20,NP,8,5,18,NP,18,NP,12,5,20,AC,0,NA,0,NA,0,NA,0,,
817e5129-0709-491f-bd83-ab0034988594,F,No,FORMACION BASICA,MATUTINO,6,0,8,0,9,0,7,1,9,0,8,0,AC,0,AC,0,AC,0,AC,0,,
e06ccd98-bdc4-4b1d-802c-62a826a7eb34,F,No,FORMACION BASICA,MATUTINO,NP,20,NP,8,5,18,NP,18,NP,12,5,20,AC,0,NA,0,NA,0,NA,0,,
e57bde86-9647-4dd2-9cdf-38fbc459d8d5,F,No,FORMACION BASICA,MATUTINO,6,0,8,0,9,0,9,0,8,0,9,0,AC,0,AC,0,AC,0,NA,0,,
