Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,ASI,Faltas_ASI,APL0,Faltas_APL0,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
82d8c610-ae35-450a-b9d3-4acf04f4f7bf,F,No,PUERICULTURA,MATUTINO,5,1,5,1,10,0,8,2,10,0,9,8,8,2,AC,0,AC,0,NA,0,AC,0,,
c5a6f50f-dbc3-4e25-8423-471957c73ee9,F,No,PUERICULTURA,MATUTINO,5,5,5,5,7,6,10,4,10,1,9,10,10,1,AC,0,AC,0,AC,0,AC,0,,
fa0eaae1-d67b-4360-a348-ca67542e6719,F,No,PUERICULTURA,MATUTINO,5,0,8,3,8,0,10,0,10,0,9,4,7,1,AC,0,AC,0,AC,0,AC,0,,
6153a6d6-3ec3-426e-89ca-b7be45070820,F,No,PUERICULTURA,MATUTINO,5,1,9,0,10,0,10,1,10,0,8,4,9,1,AC,0,AC,0,AC,0,AC,0,,
5f4e9b36-b0cd-4791-9f07-3f2998b43479,F,No,PUERICULTURA,MATUTINO,NP,22,NP,15,NP,18,5,16,5,20,NP,28,NP,25,AC,0,AC,0,AC,0,AC,0,,
364d4917-58f0-437e-8fca-54e9613cb917,F,No,PUERICULTURA,MATUTINO,8,0,8,3,10,0,10,0,10,0,10,0,8,1,AC,0,AC,0,AC,0,AC,0,,
a15e8ae1-bef0-4676-8881-1055f4e31e73,F,No,PUERICULTURA,MATUTINO,8,0,9,2,9,0,10,0,10,0,10,0,8,1,AC,0,AC,0,AC,0,AC,0,,
8ef0666f-036a-4bea-8b13-00b593c3b96e,F,No,PUERICULTURA,MATUTINO,5,0,7,3,9,0,10,0,10,0,9,0,8,1,AC,0,AC,0,AC,0,AC,0,,
26380ae8-f3d6-452a-bef9-55585561b571,F,No,PUERICULTURA,MATUTINO,5,2,5,3,7,0,10,0,10,0,9,2,5,2,AC,0,AC,0,AC,0,AC,0,,
79ef7e70-5226-44d6-940f-ec2cb4817b27,F,No,PUERICULTURA,MATUTINO,7,0,8,1,9,1,10,0,10,0,8,0,8,2,AC,0,AC,0,AC,0,AC,0,,
06a1f977-d65d-47e9-bb03-8f42158630a0,F,No,PUERICULTURA,MATUTINO,7,0,10,0,10,0,10,0,10,0,10,2,9,1,AC,0,AC,0,AC,0,AC,0,,
