Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,ASI,Faltas_ASI,APL0,Faltas_APL0,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
cc448c75-0b1f-4355-9984-45e80b8ad960,F,No,PUERICULTURA,MATUTINO,6,0,9,0,10,0,9,1,10,0,10,0,10,2,AC,0,AC,0,AC,0,AC,0,,
f1ae4238-d059-4065-aac4-12a4d8c357fe,F,No,PUERICULTURA,MATUTINO,6,0,8,0,9,0,8,0,10,0,10,0,9,2,AC,0,AC,0,AC,0,AC,0,,
5d9c66ba-2dd4-4e27-9127-fb76a73af4b4,F,No,PUERICULTURA,MATUTINO,6,1,7,1,8,0,6,6,9,4,10,2,9,7,AC,0,AC,0,AC,0,AC,0,,
f27ef1ec-3655-4c15-a08e-53458954d23c,F,No,PUERICULTURA,MATUTINO,6,0,8,0,10,0,8,3,10,0,10,2,9,0,AC,0,AC,0,AC,0,AC,0,,
8f76607b-4848-456e-b2f8-abe9d226b6b5,F,No,PUERICULTURA,MATUTINO,6,0,9,0,9,0,8,2,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
766fdd4a-2cb1-4b26-827d-cc5b9b5eb5f5,F,No,PUERICULTURA,MATUTINO,6,0,8,1,9,0,9,2,10,1,10,2,10,0,AC,0,AC,0,AC,0,AC,0,,
e539bcc2-1d84-4213-8d5f-24bf99f69fa4,F,No,PUERICULTURA,MATUTINO,7,1,10,0,10,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
aea0644f-816a-4475-9acc-206101bb9a0c,F,No,PUERICULTURA,MATUTINO,6,1,7,1,9,0,6,6,8,4,10,3,8,2,AC,0,AC,0,AC,0,AC,0,,
1fb21aab-be28-4ece-a6d9-b0d914867e08,F,No,PUERICULTURA,MATUTINO,6,1,8,1,8,0,5,2,9,3,10,0,8,2,AC,0,AC,0,AC,0,AC,0,,
fd5e36dd-1427-4bdf-9600-b428a326d795,F,No,PUERICULTURA,MATUTINO,6,0,8,0,9,0,6,2,10,0,10,0,10,1,AC,0,AC,0,AC,0,AC,0,,
d728633e-1df4-4188-b674-d799fa86c0df,F,No,PUERICULTURA,MATUTINO,6,2,8,1,10,0,7,6,10,0,10,0,10,6,AC,0,AC,0,AC,0,AC,0,,
37fc9d23-e96b-4dcc-81a8-c0d25e57aa2c,F,No,PUERICULTURA,MATUTINO,6,0,8,2,9,0,7,0,9,5,10,2,9,0,AC,0,AC,0,AC,0,AC,0,,
95f12925-ff90-4936-8631-640d77b71306,F,No,PUERICULTURA,MATUTINO,6,0,9,0,8,0,8,1,10,0,10,2,9,0,AC,0,AC,0,AC,0,AC,0,,
99717a65-33a9-4292-878f-bf29907f4a89,F,No,PUERICULTURA,MATUTINO,6,0,8,2,8,0,7,1,9,1,10,2,10,0,AC,0,AC,0,AC,0,AC,0,,
24de3d82-a1f3-4854-8f7e-850179b75250,F,No,PUERICULTURA,MATUTINO,6,0,7,0,8,0,8,1,8,2,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
7c1bf134-2b82-40ee-af8c-4f516fadd4c4,F,No,PUERICULTURA,MATUTINO,6,0,9,0,9,2,9,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
229e9001-a28d-4cf0-8cdd-40685aa58d67,F,No,PUERICULTURA,MATUTINO,6,0,8,0,10,0,8,3,10,0,10,2,10,0,AC,0,AC,0,AC,0,AC,0,,
53fddd96-980b-42cf-afbc-61fae18c0be1,F,No,PUERICULTURA,MATUTINO,8,2,8,1,10,0,8,2,10,3,10,2,9,2,AC,0,AC,0,AC,0,AC,0,,
27681969-87a5-427b-bc44-3e3790ae44de,F,No,PUERICULTURA,MATUTINO,6,2,6,0,5,0,7,0,10,0,10,2,8,3,NA,0,AC,0,AC,0,AC,0,,
01f5b3ff-8b9c-4711-b2a1-95edc813dfd7,F,No,PUERICULTURA,MATUTINO,6,2,7,1,9,0,7,1,10,1,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
4bdde884-1efe-4b4f-9478-9bb844a0b66e,F,No,PUERICULTURA,MATUTINO,6,0,10,0,10,0,7,0,10,0,10,0,9,1,AC,0,AC,0,AC,0,AC,0,,
87dcbe60-0193-4f29-9564-ba8e4d346a11,F,No,PUERICULTURA,MATUTINO,10,0,9,0,8,0,8,0,10,0,10,0,10,1,AC,0,AC,0,AC,0,AC,0,,
c950dc09-c054-4842-9ebe-afc49387b518,F,No,PUERICULTURA,MATUTINO,6,1,9,2,8,2,7,2,9,4,10,2,10,0,AC,0,AC,0,AC,0,AC,0,,
34e93a6a-09da-45a2-a80a-c9dcc9e29224,F,No,PUERICULTURA,MATUTINO,6,1,7,0,9,0,8,3,10,0,10,1,8,0,AC,0,AC,0,AC,0,AC,0,,
8684a480-efd5-4823-9cde-1af349b0d949,F,No,PUERICULTURA,MATUTINO,6,0,9,1,5,0,8,2,10,2,10,2,9,0,AC,0,AC,0,AC,0,NA,0,,
9161af73-2bb8-4cb5-9ffc-3d036064336c,F,No,PUERICULTURA,MATUTINO,6,1,8,3,10,0,6,2,8,2,10,1,9,2,AC,0,AC,0,AC,0,AC,0,,
a5b684fb-9e05-4e5d-a535-8e9a8cf3def9,F,No,PUERICULTURA,MATUTINO,6,0,8,1,9,0,9,1,10,0,10,4,9,1,AC,0,AC,0,AC,0,AC,0,,
95b83036-f3fd-4565-bd92-54b9c2e85634,F,No,PUERICULTURA,MATUTINO,6,0,10,0,9,0,9,0,10,1,10,0,10,2,AC,0,AC,0,AC,0,AC,0,,
27f4bd77-dbd6-4ede-94c9-57f86a945228,F,No,PUERICULTURA,MATUTINO,6,2,7,2,6,0,5,5,8,7,9,4,8,3,AC,0,AC,0,AC,0,AC,0,,
1c967711-400f-48b5-8a4d-96695759887d,F,No,PUERICULTURA,MATUTINO,6,1,9,1,9,0,9,1,10,2,10,4,10,0,AC,0,AC,0,AC,0,AC,0,,
fe18c174-d931-4640-82ae-133e7536f695,F,No,PUERICULTURA,MATUTINO,6,0,9,0,9,0,9,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
83c4b837-e445-4f96-9a44-ed8e877104f6,F,No,PUERICULTURA,MATUTINO,10,0,9,0,9,0,9,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
4fd79de9-7b28-4dde-b839-ef7761f23bfc,F,No,PUERICULTURA,MATUTINO,6,0,9,0,10,0,9,0,10,0,10,2,10,1,AC,0,AC,0,AC,0,AC,0,,
c0b3e001-a01f-4510-bdc2-dc127593df40,F,No,PUERICULTURA,MATUTINO,6,1,8,1,9,0,8,0,10,0,10,2,10,1,AC,0,AC,0,AC,0,AC,0,,
28044acd-4714-4fcc-9a0f-b4dff754c1e8,F,No,PUERICULTURA,MATUTINO,6,1,7,2,9,2,8,3,10,4,10,0,9,3,AC,0,AC,0,AC,0,AC,0,,
7a505e4c-ee7b-41f5-9405-495f01d596a8,F,No,PUERICULTURA,MATUTINO,7,1,8,1,9,2,7,3,10,3,10,2,10,2,AC,0,AC,0,AC,0,AC,0,,
5f1f205b-614a-4c79-928c-0156646b4c6c,F,No,PUERICULTURA,MATUTINO,6,1,7,1,7,2,8,4,10,3,10,2,9,4,AC,0,AC,0,AC,0,NA,0,,
f52222cf-211d-4364-8281-9dd61ce4f0f4,F,No,PUERICULTURA,MATUTINO,6,0,9,0,8,0,7,2,10,0,10,2,9,0,AC,0,AC,0,AC,0,AC,0,,
1815564a-a3be-4974-bc29-3f08a7bf6e48,F,No,PUERICULTURA,MATUTINO,6,0,10,0,10,0,9,0,10,0,10,0,10,1,AC,0,AC,0,AC,0,AC,0,,
ac292995-1791-49b7-997d-17e5df773501,F,No,PUERICULTURA,MATUTINO,6,0,8,0,9,0,7,1,10,0,10,0,9,0,AC,0,AC,0,AC,0,AC,0,,
15ca8d63-d0c5-4503-8402-4ff49d56f530,F,No,PUERICULTURA,MATUTINO,7,0,9,0,9,0,8,1,9,1,10,0,10,1,AC,0,AC,0,AC,0,AC,0,,
e5fa5611-5f1d-4997-9e72-8e72b27d29e2,F,No,PUERICULTURA,MATUTINO,10,0,9,1,9,0,8,1,9,1,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
5f12036d-7b22-4538-bfdb-1ffb64670770,F,No,PUERICULTURA,MATUTINO,8,0,9,1,9,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
