Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,QUÍ,Faltas_QUÍ,LEC,Faltas_LEC,DET,Faltas_DET,IMP,Faltas_IMP,APL,Faltas_APL,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TUT,Faltas_TUT
9b719637-edc7-492c-9971-09f328bcce98,F,No,PUERICULTURA,MATUTINO,10,0,9,3,7,0,8,4,6,0,10,1,9,1,AC,0,AC,0,AC,0,,
7564b96d-584e-4bf1-960a-c9a6877b89e3,M,Si,PUERICULTURA,MATUTINO,,,9,2,,,,,,,,,,,,,,,,,,
342adcb1-db90-4a4e-829c-8e445a0ade5f,F,Si,PUERICULTURA,MATUTINO,,,NP,18,,,,,,,,,,,,,,,,,,
9036363f-3683-4d93-a9e9-8426095a479a,F,No,PUERICULTURA,MATUTINO,7,0,10,4,9,1,8,1,9,0,9,1,6,0,AC,0,AC,0,AC,0,,
e8203fae-bb1d-4c62-be9e-557889420e3d,F,Si,PUERICULTURA,MATUTINO,6,1,8,5,6,3,,,9,3,8,3,7,2,,,,,,,,
19c5ecd1-6249-43e6-8b27-b79eb5b11e0c,F,Si,PUERICULTURA,MATUTINO,,,7,5,,,,,,,,,,,,,,,,,,
56e03adc-df8c-4d8a-8a04-d5d6600f697c,F,No,PUERICULTURA,MATUTINO,10,0,9,1,7,1,8,2,5,1,10,1,9,2,AC,0,AC,0,AC,0,,
b81f4730-9000-4e12-b04f-7a8ab9d26df2,F,No,PUERICULTURA,MATUTINO,8,0,8,1,8,0,8,3,7,1,10,1,7,0,AC,0,AC,0,AC,0,,
e816029a-2a6e-4bc0-92c6-e8b6ba1f098a,F,Si,PUERICULTURA,MATUTINO,,,,,7,6,,,8,4,8,0,,,,,,,,,,
064a4066-439b-456a-9cda-dd13c6ab7890,F,Si,PUERICULTURA,MATUTINO,,,6,6,,,,,,,8,0,,,,,,,,,,
ffa60ee5-e58d-40fb-bd2f-6f9830cea604,F,Si,PUERICULTURA,MATUTINO,,,NP,13,,,,,,,,,,,,,,,,,,
17b91b34-ae63-4ae1-baf3-5e70a1598967,F,Si,PUERICULTURA,MATUTINO,9,1,9,4,5,4,,,8,2,,,6,2,,,,,,,,
07583500-de01-4743-85c7-93992e4d064b,F,No,PUERICULTURA,MATUTINO,,,,,,,,,8,3,10,0,7,0,,,,,,,,
615fb6eb-f5ae-4e79-9458-00d621f97f0a,F,Si,PUERICULTURA,MATUTINO,9,0,,,,,,,5,1,9,1,8,2,,,,,,,,
aa4f3d3c-95ef-40a8-bb50-b94554157e53,F,No,PUERICULTURA,MATUTINO,10,0,8,1,7,0,8,0,7,0,10,0,8,0,AC,0,AC,0,AC,0,,
617cefb0-2d16-4c69-aeea-31b503e80cb9,F,No,PUERICULTURA,MATUTINO,8,0,9,1,6,3,8,1,5,1,9,0,6,2,AC,0,AC,0,AC,0,,
39a1653e-35d0-401b-a01b-9c88e35c2108,F,No,PUERICULTURA,MATUTINO,6,0,7,1,6,1,8,1,8,1,10,0,8,0,AC,0,AC,0,AC,0,,
ac0d2abf-2303-4142-8a59-5dceed86196f,F,No,PUERICULTURA,MATUTINO,8,0,10,5,7,4,8,0,5,3,10,0,8,0,AC,0,AC,0,AC,0,,
a5c03af9-c7e9-47ac-bb6e-061c8142f3cd,F,Si,PUERICULTURA,MATUTINO,,,,,,,,,,,8,0,,,,,,,,,,
60d17227-4d82-402f-8cf5-23b549e874fb,F,No,PUERICULTURA,MATUTINO,7,0,10,4,7,3,8,3,5,4,8,4,7,0,AC,0,AC,0,AC,0,,
6d7a6844-a1df-4b8e-ac65-7512918a8ee4,F,Si,PUERICULTURA,MATUTINO,,,,,,,,,,,8,0,,,,,,,,,,
2174cd65-d5da-475f-bc43-cff9bb247572,F,No,PUERICULTURA,MATUTINO,7,0,7,0,7,0,9,1,7,2,10,0,9,0,AC,0,AC,0,AC,0,,
8887d3f7-fc7d-4ba6-8b42-540cbdc384a0,M,No,PUERICULTURA,MATUTINO,5,1,5,6,5,4,8,1,5,7,8,2,NP,30,NA,0,NA,0,AC,0,,
e7f167eb-f9d3-4900-a75e-581aba027d76,F,Si,PUERICULTURA,MATUTINO,,,8,3,6,0,,,6,3,9,0,,,,,,,,,,
fbd4fead-ac54-4a88-8449-4748e04c0d02,F,Si,PUERICULTURA,MATUTINO,,,,,5,0,,,,,,,7,2,,,,,,,,
698973b8-6c93-450f-ada3-90df60d80c03,F,No,PUERICULTURA,MATUTINO,7,0,9,0,7,0,8,0,7,0,10,0,7,0,AC,0,AC,0,AC,0,,
ebcf7f5e-a177-4b87-98b4-b6915011cc3a,F,Si,PUERICULTURA,MATUTINO,5,2,,,,,,,,,,,,,,,,,,,,
2e941074-7a6c-4bbc-9a1f-860958000a43,F,Si,PUERICULTURA,MATUTINO,5,2,NP,11,NP,22,,,5,20,NP,24,NP,30,,,,,,,,
587ddc9f-6883-4593-be19-8bc3db412ccf,F,No,PUERICULTURA,MATUTINO,7,0,8,2,6,1,8,0,7,0,8,0,8,0,AC,0,AC,0,AC,0,,
0748df26-2354-47f2-8548-d2a117a6f171,F,Si,PUERICULTURA,MATUTINO,,,8,7,,,,,,,,,,,,,,,,,,
ff128ed1-827a-4286-a87a-814f0fc3f79a,F,Si,PUERICULTURA,MATUTINO,,,,,,,,,10,2,10,0,9,0,,,,,,,,
cbec4ead-b6d6-4eaf-aad5-b7bc1dd06ca2,F,No,PUERICULTURA,MATUTINO,10,0,9,0,8,1,8,0,6,2,10,1,8,2,AC,0,AC,0,AC,0,,
35675946-eff5-4110-8c37-92bd4e3382fc,F,Si,PUERICULTURA,MATUTINO,8,0,9,4,,,,,9,2,10,0,,,,,,,,,,
76599996-88b3-4c46-9090-4962b6f166d5,F,Si,PUERICULTURA,MATUTINO,,,,,,,,,,,8,0,,,,,,,,,,
61410420-24ff-4312-98ac-d2c612910daa,F,No,PUERICULTURA,MATUTINO,7,0,7,3,6,2,8,5,6,0,10,1,7,0,AC,0,AC,0,AC,0,,
f7cc5e49-f70e-40ea-b599-55dab151a9cd,F,No,PUERICULTURA,MATUTINO,5,0,10,0,6,0,8,1,5,3,10,0,8,2,AC,0,AC,0,AC,0,,
1e534f5f-bfbd-428a-b070-11816bfd0409,F,No,PUERICULTURA,MATUTINO,9,0,8,3,7,1,9,1,7,4,10,1,8,0,AC,0,AC,0,AC,0,,
1af2edec-f314-4c3b-b8d9-85abcc6cde6a,F,No,PUERICULTURA,MATUTINO,10,0,10,3,8,1,7,2,5,1,9,1,8,0,AC,0,AC,0,AC,0,,
9f045190-98f4-419c-98d0-7a638003eff7,F,No,PUERICULTURA,MATUTINO,9,0,10,1,7,2,8,0,8,0,10,0,8,0,AC,0,AC,0,AC,0,,
f083bce8-67d1-4cbc-97d5-c9aceb7672c1,F,No,PUERICULTURA,MATUTINO,6,0,5,7,5,4,6,5,5,5,8,5,6,2,NA,0,AC,0,AC,0,,
193c36fb-b061-49a3-849d-2fa41799fd3d,F,No,PUERICULTURA,MATUTINO,7,0,8,0,7,0,8,0,6,1,10,0,8,2,AC,0,AC,0,AC,0,,
282bdc18-e800-4ba0-b319-0de6cd6e7410,F,No,PUERICULTURA,MATUTINO,6,0,10,3,6,0,8,1,8,0,8,4,7,0,AC,0,AC,0,AC,0,,
ea274b79-69c0-44f4-a15d-f93d71d236f7,F,Si,PUERICULTURA,MATUTINO,9,1,8,1,NP,22,6,3,5,2,10,0,8,0,,,,,,,,
30ecad9c-1b40-4675-b4a4-07582bb67002,F,Si,PUERICULTURA,MATUTINO,7,0,,,6,2,,,,,,,,,,,,,,,,
52807154-2482-40cd-9c84-de7710526c8c,F,Si,PUERICULTURA,MATUTINO,5,2,NP,11,NP,22,,,,,,,,,,,,,,,,
88bf1d80-5c88-4096-8158-4880cd7fe04c,F,No,PUERICULTURA,MATUTINO,7,0,9,0,8,0,8,3,9,1,10,1,8,0,AC,0,AC,0,AC,0,,
363fea49-56d7-4130-a6df-5b8658a81f89,F,No,PUERICULTURA,MATUTINO,9,1,10,0,9,1,8,0,8,1,10,1,7,0,AC,0,AC,0,AC,0,,
b35be46d-7df2-4abf-b862-0a1c14d1c0a3,F,Si,PUERICULTURA,MATUTINO,6,1,8,2,,,,,,,,,,,,,,,,,,
1d047edc-2fef-489a-b274-64c9a4dbbf44,M,No,PUERICULTURA,MATUTINO,10,1,8,5,8,2,8,3,5,2,10,0,8,0,AC,0,NA,0,AC,0,,
0bf37295-2893-4bdd-a0ea-1b9819dc5b5c,F,No,PUERICULTURA,MATUTINO,10,2,NP,18,NP,22,5,14,NP,25,NP,24,NP,30,NA,0,NA,0,AC,0,,
