Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,QUÍ,Faltas_QUÍ,LEC,Faltas_LEC,DET,Faltas_DET,IMP,Faltas_IMP,APL,Faltas_APL,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TUT,Faltas_TUT
e5414a23-b4b0-4950-af12-23545fa04e09,F,No,PUERICULTURA,MATUTINO,NP,14,NP,12,NP,20,5,16,NP,36,5,10,5,18,NA,0,NA,0,NA,0,,
f0cefb0d-e97c-43d2-b32a-8342f185f24d,F,No,PUERICULTURA,MATUTINO,10,0,7,0,7,0,8,1,8,0,8,2,10,0,AC,0,AC,0,AC,0,,
e085b506-2803-46bc-b179-f05711d374ae,F,No,PUERICULTURA,MATUTINO,10,0,7,0,9,0,8,2,5,5,10,0,10,2,AC,0,NA,0,AC,0,,
36423564-d0e7-46c9-bdf9-ab802e72c0a8,F,No,PUERICULTURA,MATUTINO,10,0,10,0,7,4,5,3,5,4,5,0,7,2,AC,0,NA,0,NA,0,,
c23feb70-7362-4942-86f2-8a7f5c78e000,F,No,PUERICULTURA,MATUTINO,10,2,10,3,7,6,8,2,5,11,9,3,10,4,AC,0,NA,0,NA,0,,
86fe1d25-1bb6-4ad2-b102-862db3be5b34,F,No,PUERICULTURA,MATUTINO,9,4,8,1,6,4,8,3,10,3,8,0,8,4,AC,0,AC,0,AC,0,,
6f1580da-b65f-4d9a-b1fb-113c7df0f70e,F,No,PUERICULTURA,MATUTINO,10,4,9,2,8,0,8,4,7,2,9,0,10,2,AC,0,AC,0,AC,0,,
60d17227-4d82-402f-8cf5-23b549e874fb,F,Si,PUERICULTURA,MATUTINO,10,0,7,1,7,2,8,0,5,2,9,0,7,0,,,,,,,,
ed773cb1-106d-41ed-8995-5905824aea62,F,No,PUERICULTURA,MATUTINO,5,2,7,0,6,4,8,1,5,2,8,0,6,2,AC,0,NA,0,NA,0,,
1d12487b-95b7-4ae9-ac20-e95769283868,F,No,PUERICULTURA,MATUTINO,10,2,5,1,7,0,5,3,5,2,7,0,6,4,AC,0,NA,0,AC,0,,
a41e8295-d7ba-49cb-b15f-6b9895ed3dc3,F,No,PUERICULTURA,MATUTINO,10,6,7,1,8,2,8,2,9,1,9,0,10,2,AC,0,NA,0,AC,0,,
939f4ae4-c4b5-43b4-8444-7dc596658629,F,Si,PUERICULTURA,MATUTINO,5,10,,,,,5,0,,,,,,,,,,,,,,
a009ca5e-cec4-48de-a168-6a9ec06e9bd8,F,No,PUERICULTURA,MATUTINO,10,2,8,2,6,0,8,4,5,6,8,0,8,3,AC,0,NA,0,AC,0,,
be78491b-1367-4d0d-9a53-1861dcbe67af,F,No,PUERICULTURA,MATUTINO,10,4,10,1,6,2,6,3,7,2,6,0,7,7,AC,0,AC,0,AC,0,,
7e47e32f-6c22-4f13-a627-8166a51cfadb,F,No,PUERICULTURA,MATUTINO,10,4,7,2,7,0,8,0,8,4,8,0,8,2,AC,0,AC,0,AC,0,,
f083bce8-67d1-4cbc-97d5-c9aceb7672c1,F,Si,PUERICULTURA,MATUTINO,10,2,8,2,6,2,6,3,5,11,5,1,10,2,,,,,,,,
06180f8e-6f7d-4835-a209-7fd7ee36358b,F,No,PUERICULTURA,MATUTINO,5,8,6,2,5,20,7,2,5,12,5,3,5,10,AC,0,NA,0,NA,0,,
282bdc18-e800-4ba0-b319-0de6cd6e7410,F,Si,PUERICULTURA,MATUTINO,,,,,6,0,,,,,,,,,,,,,,,,
9500645e-df94-4f5d-a438-b661d592376c,F,No,PUERICULTURA,MATUTINO,8,6,7,2,6,0,5,1,5,13,6,6,7,6,AC,0,NA,0,AC,0,,
1bc89569-701c-45e3-922d-1f2261312e1e,F,No,PUERICULTURA,MATUTINO,10,2,10,1,8,0,8,3,7,1,9,0,10,6,AC,0,AC,0,AC,0,,
