Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,QUÍ,Faltas_QUÍ,LEC,Faltas_LEC,DET,Faltas_DET,IMP,Faltas_IMP,APL,Faltas_APL,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TUT,Faltas_TUT
593b9b26-259a-415e-86a2-b0c4198181ad,F,No,PUERICULTURA,MATUTINO,5,0,8,1,6,1,7,0,5,0,8,0,5,4,NA,0,AC,0,AC,0,,
e7f4d87e-f87b-48a5-aabb-e9b292915dbd,F,No,PUERICULTURA,MATUTINO,5,12,5,0,5,0,5,0,5,2,8,0,5,8,NA,0,NA,0,AC,0,,
4465fffd-d06e-408b-a5e9-bc355ba57513,F,No,PUERICULTURA,MATUTINO,5,7,5,2,5,3,8,0,6,0,7,0,5,2,NA,0,AC,0,AC,0,,
0a772385-b03c-45f3-9293-8a2e4395c77e,F,No,PUERICULTURA,MATUTINO,5,1,5,1,5,3,8,1,6,2,8,0,5,2,NA,0,AC,0,AC,0,,
f910d222-d62d-4117-ae15-306e87fa29e6,F,No,PUERICULTURA,MATUTINO,5,3,7,0,8,0,8,0,7,0,10,0,10,0,AC,0,AC,0,AC,0,,
5b26c608-a93c-4b21-a02b-4f7bd9c757ab,F,No,PUERICULTURA,MATUTINO,6,1,6,0,9,0,8,0,6,0,10,0,9,4,NA,0,AC,0,AC,0,,
997f10fe-e4b2-44b3-9334-429d82b2c4c1,F,No,PUERICULTURA,MATUTINO,5,2,7,0,5,2,6,0,5,0,10,0,8,4,AC,0,AC,0,AC,0,,
f01defc4-473f-4b1c-ac90-2db4187f4981,F,No,PUERICULTURA,MATUTINO,5,5,5,0,8,0,8,0,9,0,8,0,6,0,NA,0,AC,0,AC,0,,
ef733178-eee0-477c-93da-9fc2fb95fcbc,F,No,PUERICULTURA,MATUTINO,6,8,5,2,9,2,8,1,7,3,10,0,9,2,NA,0,AC,0,AC,0,,
2342e602-74be-480b-9765-95b8d70dc83a,F,No,PUERICULTURA,MATUTINO,5,9,5,3,5,6,8,0,5,5,9,0,5,8,NA,0,NA,0,AC,0,,
a3b99732-061a-4b17-a89a-c3909409b229,F,No,PUERICULTURA,MATUTINO,8,0,9,0,9,0,9,0,7,0,10,0,10,0,AC,0,AC,0,AC,0,,
42e2e8ae-f257-4096-b317-ba2c96af93d4,F,No,PUERICULTURA,MATUTINO,5,1,7,0,8,1,8,0,8,0,10,0,10,2,AC,0,AC,0,AC,0,,
785f52a9-572a-4899-92ad-065d6323f484,F,No,PUERICULTURA,MATUTINO,5,1,7,1,8,0,8,0,7,0,10,0,10,6,AC,0,AC,0,AC,0,,
fd8d2763-fecd-460a-af0e-36065caf37e7,F,No,PUERICULTURA,MATUTINO,5,0,5,2,6,1,7,0,5,2,7,0,7,2,NA,0,AC,0,AC,0,,
328f7c42-8938-478a-a5ac-def5d7bcc64c,F,No,PUERICULTURA,MATUTINO,5,3,5,0,9,0,9,0,9,0,9,0,6,0,AC,0,AC,0,AC,0,,
4b0e3b3f-7230-48f9-90b4-bc32e06c9e37,F,No,PUERICULTURA,MATUTINO,6,1,7,0,10,0,8,0,7,0,10,0,9,6,NA,0,AC,0,AC,0,,
afe2e792-3cd0-4142-8187-5bf8c059d9a1,F,No,PUERICULTURA,MATUTINO,5,2,6,3,5,1,7,0,5,1,9,0,7,2,NA,0,AC,0,AC,0,,
69e9d717-0a83-4c32-9f07-5969626eabd9,F,No,PUERICULTURA,MATUTINO,5,2,8,1,6,2,10,0,7,0,9,0,8,2,NA,0,AC,0,AC,0,,
07ca442e-d8f6-4d5a-af3d-de1847c3c8d7,F,No,PUERICULTURA,MATUTINO,5,6,6,3,5,0,8,0,5,1,9,0,6,2,AC,0,NA,0,AC,0,,
