Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,QUÍ,Faltas_QUÍ,LEC,Faltas_LEC,DET,Faltas_DET,IMP,Faltas_IMP,APL,Faltas_APL,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TUT,Faltas_TUT
5cc839e1-8205-4ee9-8d33-cc183572339f,F,No,PUERICULTURA,MATUTINO,5,2,5,6,6,0,8,0,8,2,8,6,6,10,AC,0,AC,0,NA,0,,
d5f45ce1-d7be-471f-9747-c3938b0c3c0e,F,No,PUERICULTURA,MATUTINO,6,2,5,0,8,2,8,0,9,0,10,1,8,2,AC,0,AC,0,AC,0,,
d9b967f8-64e3-46fe-8742-f6038bd63bc5,F,No,PUERICULTURA,MATUTINO,NP,16,NP,12,NP,18,8,0,NP,25,5,20,NP,26,NA,0,NA,0,NA,0,,
97235b95-aec6-4373-a54d-d3b1e5124a39,F,No,PUERICULTURA,MATUTINO,5,0,6,0,6,0,8,0,7,0,9,3,5,4,AC,0,NA,0,AC,0,,
e1609357-41da-4031-b683-90ef3e930e87,F,No,PUERICULTURA,MATUTINO,6,2,8,0,9,0,10,0,8,1,10,2,8,5,NA,0,AC,0,AC,0,,
0d360aa7-52e6-4bd3-a9df-0887456ef2f6,F,No,PUERICULTURA,MATUTINO,5,7,5,8,5,5,8,0,7,4,9,1,5,12,NA,0,AC,0,NA,0,,
cbe75368-edad-44a4-a9f2-9b05ffc109b5,F,No,PUERICULTURA,MATUTINO,5,5,5,2,6,1,8,0,8,3,9,3,6,6,AC,0,NA,0,NA,0,,
634a2ddb-7907-4f1e-a45e-9b6b39ac332c,F,No,PUERICULTURA,MATUTINO,8,1,6,1,7,2,10,0,8,1,9,4,8,2,AC,0,AC,0,AC,0,,
5603d2f0-8308-4753-ae16-8e47d2f55e80,F,No,PUERICULTURA,MATUTINO,NP,16,5,12,NP,18,8,0,NP,25,5,20,NP,26,NP,0,NA,0,NP,0,,
8c9679bd-814c-4e0f-a0dd-f76074408b2a,F,No,PUERICULTURA,MATUTINO,5,3,7,6,7,3,10,0,6,2,10,0,8,6,AC,0,NA,0,AC,0,,
0ae4bc7e-ae2b-4511-ab13-919ff8a4e255,F,No,PUERICULTURA,MATUTINO,7,1,5,0,8,0,8,0,9,0,10,1,8,6,AC,0,AC,0,AC,0,,
18fd1d76-b55e-409f-b0d9-a9d49a36a795,F,No,PUERICULTURA,MATUTINO,5,4,5,4,5,2,9,0,6,2,10,0,5,9,NA,0,NA,0,AC,0,,
05258a9d-9754-4f90-9e3e-03a5ddb80ba8,F,Si,PUERICULTURA,MATUTINO,8,4,7,3,5,6,,,9,3,9,4,,,,,,,,,,
c2d35063-bf45-4a1a-a3e8-cd07e0763974,F,No,PUERICULTURA,MATUTINO,5,0,8,2,10,0,10,0,8,0,9,2,9,1,NA,0,AC,0,AC,0,,
fb47c552-de3d-49c4-ae2b-bc3b2d207d32,F,No,PUERICULTURA,MATUTINO,5,7,5,7,5,2,8,0,5,3,8,5,5,6,NP,0,NA,0,NA,0,,
71e823c9-ee90-49ee-a5ca-10fe8d7b3877,F,No,PUERICULTURA,MATUTINO,6,0,5,0,6,0,8,0,8,2,10,0,9,2,NA,0,AC,0,AC,0,,
e3a65983-1121-4059-b5bf-6fc62748f9ee,F,No,PUERICULTURA,MATUTINO,5,2,7,2,5,2,10,0,8,2,10,2,8,4,AC,0,AC,0,AC,0,,
40dc5c3d-50ec-436c-b728-4c4bb0eb92bd,F,Si,PUERICULTURA,MATUTINO,5,3,6,3,5,2,,,9,1,,,9,5,,,,,,,,
347beb46-0cd7-453d-9cc1-de89caa4b3d9,F,No,PUERICULTURA,MATUTINO,6,3,5,3,6,2,9,0,8,2,10,2,8,5,AC,0,AC,0,AC,0,,
d5717944-221a-43d6-a9a0-6de0eeec47a2,F,No,PUERICULTURA,MATUTINO,5,3,5,5,6,0,8,0,9,0,10,0,8,7,NA,0,NA,0,AC,0,,
a71f128d-9bb0-4e6a-ba61-9ad63723dfcc,F,Si,PUERICULTURA,MATUTINO,,,,,,,,,10,3,,,,,,,,,,,,
0fe66d35-a905-4b45-b595-3c3b22672d1a,F,No,PUERICULTURA,MATUTINO,5,0,5,2,5,0,9,0,8,0,10,0,7,0,NA,0,NA,0,AC,0,,
92691d3b-2e89-445b-b489-ee78ef4ba47e,F,No,PUERICULTURA,MATUTINO,NP,16,NP,12,NP,18,9,0,5,5,5,20,NP,26,NP,0,NA,0,NA,0,,
cdcb2f1e-7622-44ba-ba41-4d350532c1ea,F,No,PUERICULTURA,MATUTINO,8,0,9,2,10,1,10,0,7,1,10,2,9,2,AC,0,AC,0,AC,0,,
a5f32c68-5d7c-4ba4-abb9-3c486e86908f,F,Si,PUERICULTURA,MATUTINO,,,NP,12,,,,,NP,25,NP,80,NP,26,,,,,,,,
b1dd1e78-840a-408f-9eb8-7639308145e3,F,Si,PUERICULTURA,MATUTINO,,,,,,,,,8,4,,,,,,,,,,,,
39800d2b-4629-419a-bf39-1a8e9e21578d,F,No,PUERICULTURA,MATUTINO,5,7,5,1,5,2,9,0,5,2,10,0,5,10,NA,0,NA,0,NA,0,,
9fcdf491-54f9-418e-81d1-b81a14a0b629,F,No,PUERICULTURA,MATUTINO,5,6,5,10,5,2,8,0,5,5,10,0,5,8,NA,0,NA,0,NA,0,,
faf76f81-014e-492d-a5a2-c7de12685d4b,F,No,PUERICULTURA,MATUTINO,5,5,5,9,5,4,8,0,5,3,5,20,5,16,NA,0,NA,0,AC,0,,
72acacb2-6c15-460a-aafc-6cd60d1f1a46,F,Si,PUERICULTURA,MATUTINO,5,5,5,3,5,4,,,,,,,,,,,,,,,,
537f5c77-9fe7-4ef5-8bb2-018060f48491,F,No,PUERICULTURA,MATUTINO,5,2,6,5,5,1,9,0,8,2,10,0,8,4,AC,0,AC,0,AC,0,,
0d78d83a-f7bb-4a77-a5f0-fa2c507aab28,M,No,PUERICULTURA,MATUTINO,5,4,5,1,8,2,9,0,6,1,10,0,5,7,NA,0,NA,0,AC,0,,
ff7d32d5-91d3-40ee-b93e-f335744af1fe,F,No,PUERICULTURA,MATUTINO,5,0,5,0,5,1,8,0,7,0,9,1,7,4,NA,0,NA,0,NA,0,,
bddadcc2-375d-40a6-87c3-28793d528ee9,F,No,PUERICULTURA,MATUTINO,5,3,5,3,5,1,8,0,7,2,9,2,6,0,NA,0,NA,0,AC,0,,
66dc90f3-7888-4d24-b4cc-656551f1b184,F,No,PUERICULTURA,MATUTINO,6,1,5,0,5,0,9,0,8,0,9,1,7,6,NA,0,AC,0,AC,0,,
86bed5a8-508c-4005-b075-f11cea6eee0e,F,Si,PUERICULTURA,MATUTINO,,,8,3,,,,,,,,,,,,,,,,,,
95280563-bf63-4b40-aeae-6e8ab7b1c14d,F,No,PUERICULTURA,MATUTINO,5,3,5,3,5,2,8,0,5,2,8,5,5,4,AC,0,NA,0,AC,0,,
f2b2da81-75bb-450d-9cb8-0d18e7eb352a,F,No,PUERICULTURA,MATUTINO,5,4,5,2,8,0,10,0,9,0,8,4,7,3,AC,0,AC,0,NA,0,,
18fa483f-7484-46a0-94d3-0a733f5c1d35,F,No,PUERICULTURA,MATUTINO,5,6,5,5,8,3,9,0,8,1,9,4,5,8,NA,0,NA,0,AC,0,,
dc61243d-e9b0-4fcc-b73d-27327b138ef8,F,No,PUERICULTURA,MATUTINO,5,3,5,4,6,0,8,0,6,0,8,4,7,1,NA,0,AC,0,AC,0,,
c1dfe9f2-a69a-4683-9c5e-ebf804110dc3,F,No,PUERICULTURA,MATUTINO,5,2,5,2,6,0,8,0,5,0,10,0,6,8,NA,0,NA,0,NA,0,,
3e55cb72-6900-489c-9fb1-ed825e03d361,F,Si,PUERICULTURA,MATUTINO,,,,,NP,16,,,5,8,,,,,,,,,,,,
