Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,APL,Faltas_APL,ASI,Faltas_ASI,APL0,Faltas_APL0,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
a069beac-48a4-4e9f-ab3a-01baa6292cff,M,No,PUERICULTURA,MATUTINO,5,3,5,0,6,0,10,1,10,0,9,0,10,0,AC,0,AC,0,NA,0,AC,0,,
46adb1f5-6794-4fac-a1c2-e50ad7fe31e4,F,No,PUERICULTURA,MATUTINO,9,2,5,0,9,0,10,1,7,0,7,1,10,0,AC,0,AC,0,NA,0,AC,0,,
98c8d58d-7028-407b-be10-de535b0f70f2,F,No,PUERICULTURA,MATUTINO,7,0,9,0,8,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
cffaba15-401d-4416-a2a5-c04b004f9d92,F,No,PUERICULTURA,MATUTINO,6,0,9,0,5,2,9,2,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
ffef8844-bcf3-44a1-b22b-e33b09c4208f,F,No,PUERICULTURA,MATUTINO,9,2,5,0,9,0,7,1,8,0,8,1,10,0,AC,0,AC,0,NA,0,AC,0,,
83dbf972-f5a7-4463-97e7-43223a192784,F,No,PUERICULTURA,MATUTINO,5,0,9,0,5,2,5,1,10,0,8,0,10,0,AC,0,AC,0,NA,0,AC,0,,
82d6f8fc-640a-43a9-b9ad-a49a8ade843f,F,No,PUERICULTURA,MATUTINO,7,0,9,0,5,3,10,1,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
dacae2bc-9a59-4b8d-89e6-cd0f37c7e3ce,F,No,PUERICULTURA,MATUTINO,5,0,6,0,7,0,9,0,10,0,8,2,10,0,AC,0,AC,0,AC,0,AC,0,,
945e300e-39fc-4682-80da-7815f7f844ba,F,No,PUERICULTURA,MATUTINO,7,0,5,0,8,0,10,0,10,0,10,0,10,0,AC,0,AC,0,NA,0,AC,0,,
711f763f-0c6f-47b9-8ee7-3ae0f0a8df49,F,No,PUERICULTURA,MATUTINO,6,2,5,0,5,3,5,4,7,0,8,4,9,1,NA,0,AC,0,NA,0,AC,0,,
342adcb1-db90-4a4e-829c-8e445a0ade5f,F,No,PUERICULTURA,MATUTINO,6,2,5,0,5,3,7,0,10,0,5,6,8,3,AC,0,AC,0,NA,0,AC,0,,
0d4f8fbe-2fe2-4d49-93ed-fe21528c1cf8,F,No,PUERICULTURA,MATUTINO,5,0,10,0,8,0,10,1,10,0,9,2,10,1,AC,0,AC,0,AC,0,AC,0,,
3faaa263-60de-4432-8856-5a3be457eaaf,F,No,PUERICULTURA,MATUTINO,5,0,5,0,5,0,5,0,5,0,5,0,5,0,,0,,0,,0,,0,,
1725e476-f7a9-429e-a134-8b354ae951eb,F,No,PUERICULTURA,MATUTINO,6,1,7,0,9,0,10,0,10,0,9,2,10,2,AC,0,AC,0,AC,0,AC,0,,
a6e9ed3d-e9e7-4dbc-b13e-8e2fa7dbc351,F,No,PUERICULTURA,MATUTINO,7,1,7,0,7,0,10,1,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
502f260c-a606-40f3-ae9a-54c7b065a2c7,F,Si,PUERICULTURA,MATUTINO,,,9,0,,,,,,,,,,,,,,,,,,,,
064a4066-439b-456a-9cda-dd13c6ab7890,F,No,PUERICULTURA,MATUTINO,7,1,6,0,9,0,10,0,10,0,9,2,9,2,AC,0,AC,0,AC,0,AC,0,,
3502ceb3-b4df-49b8-a10b-6cc371f40aa7,F,No,PUERICULTURA,MATUTINO,7,0,10,0,8,0,10,0,10,0,9,0,10,0,AC,0,AC,0,NA,0,AC,0,,
02daa265-8c46-49dc-a6f2-a4f41f5504f3,F,No,PUERICULTURA,MATUTINO,10,0,10,0,9,0,10,2,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
3b0eaf1f-3239-431f-8d7a-114d49feeaf5,F,No,PUERICULTURA,MATUTINO,8,2,8,0,7,0,8,1,10,3,9,1,10,0,AC,0,AC,0,NA,0,AC,0,,
9b4785a9-0b44-4735-b906-3a62e8617646,F,No,PUERICULTURA,MATUTINO,10,2,9,0,6,0,9,1,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
7517c3be-9570-4e98-a3c9-1cad7bb7831c,F,No,PUERICULTURA,MATUTINO,7,2,9,0,10,0,9,1,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
