Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
88e47acc-3bd0-4e75-9c6f-6b838a3e30e9,M,No,FORMACION BASICA,MATUTINO,5,6,7,0,5,15,5,4,6,1,6,3,NA,0,AC,0,AC,0,AC,0,,
9fbaf16d-f770-4081-ae5c-6ab43bf5f466,F,No,FORMACION BASICA,MATUTINO,8,0,7,0,8,5,8,0,10,0,9,1,AC,0,AC,0,AC,0,AC,0,,
90788484-36b5-4e9d-81f8-1b4539d43653,M,No,FORMACION BASICA,MATUTINO,5,0,8,0,7,0,6,0,9,0,8,0,AC,0,AC,0,AC,0,AC,0,,
65559ed3-9d3b-42cc-944c-8e5216a61811,M,No,FORMACION BASICA,MATUTINO,5,2,5,7,5,4,5,4,8,1,5,6,NA,0,NA,0,AC,0,AC,0,,
d99d5610-c1c8-4dde-9674-1836000ef30e,M,No,FORMACION BASICA,MATUTINO,8,4,6,0,6,4,5,0,8,0,7,0,AC,0,AC,0,AC,0,AC,0,,
15bdda50-c185-455b-8fae-e0451b008b04,F,No,FORMACION BASICA,MATUTINO,7,2,7,1,6,0,6,0,9,0,7,0,AC,0,AC,0,AC,0,AC,0,,
a76ff960-250b-4e1a-bf5c-440e04bd5abf,M,Si,FORMACION BASICA,MATUTINO,,,,,,,,,10,0,,,,,,,,,,,,
0a7bdaf0-93d5-4189-9057-de666042db07,M,No,FORMACION BASICA,MATUTINO,5,0,6,1,5,6,6,0,8,0,5,4,AC,0,AC,0,AC,0,AC,0,,
11879df6-2f92-4c28-9652-589160ec1c72,F,No,FORMACION BASICA,MATUTINO,8,1,7,1,7,1,8,3,10,0,8,3,NA,0,AC,0,AC,0,AC,0,,
9a2d6ced-80e1-4d90-b522-721f3182fca9,F,No,FORMACION BASICA,MATUTINO,6,0,9,0,8,1,9,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
840f24bc-fa7a-46ab-b640-30717735cc00,M,No,FORMACION BASICA,MATUTINO,7,0,7,1,6,2,6,2,7,0,9,0,NA,0,AC,0,AC,0,AC,0,,
