Id Unico,Genero,Repetidor,Especialidad,Turno,GEO,Faltas_GEO,ING,Faltas_ING,BIO,Faltas_BIO,ETI,Faltas_ETI,MID,Faltas_MID,MEJ,Faltas_MEJ,OPT,Faltas_OPT,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
21785b57-f3cb-4420-9550-f05fd0c79b3a,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,7,0,5,0,9,0,9,0,9,0,10,0,7,0,NA,0,AC,0,NA,0,AC,0,,
926076f4-5789-425a-a7cf-6bb9a4d0e370,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,6,0,10,1,9,0,9,0,10,0,9,0,AC,0,AC,0,AC,0,AC,0,,
49c08658-f106-4a09-b9eb-833c19c2dea2,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,6,0,8,1,9,0,9,0,10,5,8,0,AC,0,NA,0,AC,0,AC,0,,
cb8932b6-271c-4e02-b41c-c763840b5870,F,Si,PRODUCCIÓN INDUSTRIAL,MATUTINO,9,0,,,,,,,10,0,,,,,,,,,,,,,,
6ba907e5-d80d-4ef3-8e75-b275d9b039a2,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,6,0,10,0,10,0,9,0,10,4,8,0,AC,0,NA,0,AC,0,AC,0,,
fc8fec7b-cb9d-473f-8a82-06e9a74271f5,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,10,0,10,0,10,1,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
7399cfe7-dd04-4d71-b334-27e8992abeaf,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,9,0,9,0,10,0,10,0,10,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
1a0ed2a4-d868-4686-9f8b-49c755d33bd6,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,8,0,9,0,9,0,9,0,10,2,8,0,AC,0,AC,0,AC,0,AC,0,,
5db61d1d-4c63-4a89-a012-f482f1f8fec5,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,10,0,10,0,10,0,10,0,10,0,10,2,9,0,AC,0,AC,0,AC,0,AC,0,,
c8ea83aa-282a-474d-8e57-330e7df0f672,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,9,0,10,0,10,0,9,0,10,2,9,0,AC,0,AC,0,AC,0,AC,0,,
e5f8026c-6647-4ba8-a19b-74f152290a9f,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,5,4,8,4,10,1,5,0,8,6,5,4,AC,0,NA,0,AC,0,AC,0,,
0acd8b8a-5ea2-4c1d-89ab-4125b4b302b3,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,10,0,9,0,10,0,10,1,10,0,10,0,9,0,AC,0,AC,0,AC,0,AC,0,,
4ad873d5-6f90-4c0d-9636-dbe364eaeca1,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,9,0,10,0,9,0,8,0,9,0,10,0,10,0,AC,0,AC,0,AC,0,AC,0,,
bd204ba2-b3aa-415e-8ab9-f2214c71b0ae,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,8,0,9,0,9,0,10,0,9,0,8,0,AC,0,AC,0,AC,0,AC,0,,
948fd594-2211-4bdd-a4f8-843ed413d006,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,8,2,10,1,9,0,9,0,10,3,9,0,NA,0,AC,0,AC,0,AC,0,,
ae89bd37-2e96-4954-ac59-03c08eff6e2b,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,9,0,8,0,9,0,7,0,9,0,10,0,7,0,AC,0,AC,0,AC,0,AC,0,,
aab26edc-b850-4b99-b0c2-0bb17830034c,M,No,PRODUCCIÓN INDUSTRIAL,MATUTINO,8,0,9,0,10,0,10,0,9,0,10,0,9,0,AC,0,NA,0,AC,0,AC,0,,
