Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
3e29d408-2075-4f8f-8d4d-93c8141757b8,F,No,FORMACION BASICA,MATUTINO,7,0,10,0,6,0,10,0,6,0,10,0,AC,0,AC,0,AC,0,AC,0,,
17520f70-4586-4a54-b2fe-4f7e1a1d974d,F,No,FORMACION BASICA,MATUTINO,7,2,10,0,8,0,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
9e22fc0c-4901-41fe-91b4-d349ea591443,F,No,FORMACION BASICA,MATUTINO,9,0,10,0,10,0,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
4a4ef886-3459-4a69-8908-007b80886d23,F,No,FORMACION BASICA,MATUTINO,6,0,10,0,7,0,10,0,5,0,8,0,AC,0,AC,0,AC,0,AC,0,,
605a513e-0141-43a6-b79d-39dd1170daf9,F,No,FORMACION BASICA,MATUTINO,5,0,10,0,5,0,5,0,5,0,8,0,AC,0,AC,0,NA,0,AC,0,,
37b1aab2-2728-49e1-965e-13fa5fd97676,F,No,FORMACION BASICA,MATUTINO,10,0,10,0,8,2,10,0,8,0,10,0,AC,0,AC,0,AC,0,AC,0,,
43d1ff24-ef29-4e12-b426-baa578b54c96,F,No,FORMACION BASICA,MATUTINO,8,2,10,0,6,2,10,0,7,0,9,0,AC,0,AC,0,AC,0,AC,0,,
82d8c610-ae35-450a-b9d3-4acf04f4f7bf,F,No,FORMACION BASICA,MATUTINO,9,2,10,0,7,0,10,0,10,0,10,0,AC,0,AC,0,NA,0,AC,0,,
66dc5458-35f2-4e66-ad47-813a60a99047,F,Si,FORMACION BASICA,MATUTINO,,,,,,,5,0,,,,,,,,,,,,,,
faf76f81-014e-492d-a5a2-c7de12685d4b,F,No,FORMACION BASICA,MATUTINO,5,4,10,0,5,2,9,1,6,0,8,0,AC,0,AC,0,NA,0,AC,0,,
72acacb2-6c15-460a-aafc-6cd60d1f1a46,F,Si,FORMACION BASICA,MATUTINO,5,2,,,,,,,,,,,,,,,,,,,,
