Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
d4d9cb18-3bed-4e34-b85f-0b371ed2ab91,F,No,FORMACION BASICA,MATUTINO,10,0,10,0,7,0,5,0,7,0,8,0,AC,0,AC,0,AC,0,AC,0,,
f7cc5e49-f70e-40ea-b599-55dab151a9cd,F,No,FORMACION BASICA,MATUTINO,8,0,9,0,8,2,9,0,6,0,7,0,AC,0,AC,0,AC,0,AC,0,,
1af2edec-f314-4c3b-b8d9-85abcc6cde6a,F,No,FORMACION BASICA,MATUTINO,8,2,9,0,8,1,9,1,7,0,9,0,AC,0,AC,0,AC,0,AC,0,,
6153a6d6-3ec3-426e-89ca-b7be45070820,F,No,FORMACION BASICA,MATUTINO,9,0,10,0,7,0,5,0,7,0,8,0,AC,0,AC,0,AC,0,AC,0,,
9f045190-98f4-419c-98d0-7a638003eff7,F,No,FORMACION BASICA,MATUTINO,9,0,9,0,7,0,9,0,8,0,8,0,AC,0,AC,0,AC,0,AC,0,,
f083bce8-67d1-4cbc-97d5-c9aceb7672c1,F,No,FORMACION BASICA,MATUTINO,8,0,9,1,8,0,5,4,NP,16,8,3,AC,0,AC,0,AC,0,AC,0,,
193c36fb-b061-49a3-849d-2fa41799fd3d,F,No,FORMACION BASICA,MATUTINO,10,0,9,0,7,0,9,2,6,0,5,3,AC,0,AC,0,AC,0,AC,0,,
282bdc18-e800-4ba0-b319-0de6cd6e7410,F,No,FORMACION BASICA,MATUTINO,6,0,8,0,7,0,6,0,8,0,6,0,AC,0,AC,0,AC,0,AC,0,,
f27c0eb5-098e-4e3f-916c-7aa3b2427c33,F,No,FORMACION BASICA,MATUTINO,5,8,NP,14,5,10,5,10,5,0,NP,20,NA,0,NA,0,AC,0,AC,0,,
88bf1d80-5c88-4096-8158-4880cd7fe04c,F,No,FORMACION BASICA,MATUTINO,8,2,9,1,7,1,9,1,6,0,8,2,AC,0,AC,0,AC,0,AC,0,,
363fea49-56d7-4130-a6df-5b8658a81f89,F,No,FORMACION BASICA,MATUTINO,7,2,9,0,7,1,8,0,9,0,8,0,AC,0,AC,0,AC,0,AC,0,,
1d047edc-2fef-489a-b274-64c9a4dbbf44,M,No,FORMACION BASICA,MATUTINO,9,2,9,1,7,3,9,3,7,1,8,2,AC,0,AC,0,AC,0,AC,0,,
0bf37295-2893-4bdd-a0ea-1b9819dc5b5c,F,No,FORMACION BASICA,MATUTINO,7,4,9,2,9,5,8,0,5,1,7,2,AC,0,AC,0,AC,0,AC,0,,
