Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
54a41776-e151-4570-8f7d-7e5a1a0596e9,M,No,FORMACION BASICA,MATUTINO,5,2,5,0,5,6,5,0,5,2,7,0,NA,0,NA,0,NA,0,AC,0,,
030af5ca-afb5-483b-b96c-3757b30b4318,M,No,FORMACION BASICA,MATUTINO,5,1,5,0,5,2,8,0,9,0,7,0,AC,0,AC,0,NA,0,AC,0,,
ed6df74d-1dbe-4728-abec-31ee98fbd0a1,M,No,FORMACION BASICA,MATUTINO,6,4,8,0,7,2,5,0,5,0,10,0,NA,0,AC,0,NA,0,AC,0,,
14c3da10-7c49-472d-ab14-6d0b87409f29,M,No,FORMACION BASICA,MATUTINO,10,0,9,0,10,0,10,0,9,0,10,0,AC,0,AC,0,AC,0,AC,0,,
31fa6df7-988d-4f5f-8256-a2ed7f35c24a,M,Si,FORMACION BASICA,MATUTINO,10,2,,,9,2,5,0,,,,,,,,,,,,,,
2a31318f-f7a9-4290-9f3d-dc4bf5963dd2,F,No,FORMACION BASICA,MATUTINO,9,2,5,1,10,0,6,0,7,0,10,0,NA,0,AC,0,AC,0,AC,0,,
a787fe69-26b1-4d87-a987-9031214ab8b8,M,No,FORMACION BASICA,MATUTINO,5,4,5,1,5,6,5,0,5,5,7,0,NA,0,NA,0,NA,0,AC,0,,
44d1c8ff-3f01-4234-b7ca-f27a22ce0ca4,M,No,FORMACION BASICA,MATUTINO,5,6,5,0,5,4,5,0,5,0,7,0,NA,0,AC,0,NA,0,AC,0,,
58a31c64-941e-46a3-a144-b13fb0c7492f,M,No,FORMACION BASICA,MATUTINO,8,6,9,0,7,0,8,0,8,0,7,0,AC,0,AC,0,NA,0,AC,0,,
b37c4d19-6882-4ad8-bfa2-a6c26ab42e46,F,Si,FORMACION BASICA,MATUTINO,5,2,,,,,,,NP,17,,,,,,,,,,,,
25232e10-f4ed-4672-887d-5667f7258b00,M,No,FORMACION BASICA,MATUTINO,5,4,5,0,7,6,5,0,5,0,7,0,NA,0,NA,0,NA,0,AC,0,,
61a27d6c-1f10-4973-8bc0-220ba22f1eeb,F,Si,FORMACION BASICA,MATUTINO,NP,20,,,,,5,0,5,6,,,,,,,,,,,,
5cfd0b58-2af2-475a-974b-bb2ca4c3d6a9,M,No,FORMACION BASICA,MATUTINO,8,2,8,0,7,2,8,0,6,0,7,0,NA,0,AC,0,NA,0,AC,0,,
9660b6b1-847d-4f7a-94c0-0ed958a24510,M,No,FORMACION BASICA,MATUTINO,8,0,7,1,7,2,8,0,5,0,7,0,AC,0,AC,0,AC,0,AC,0,,
b76e9fb7-543a-41e2-a251-cd1a5db79521,F,Si,FORMACION BASICA,MATUTINO,,,,,,,5,5,,,,,,,,,,,,,,
59375ccb-7a78-4bf8-99d5-a8c6d5053ee9,M,No,FORMACION BASICA,MATUTINO,8,0,5,3,5,4,5,0,5,0,7,0,NA,0,AC,0,AC,0,AC,0,,
1339924c-c597-42af-84b3-377846cf8ac3,F,Si,FORMACION BASICA,MATUTINO,5,2,,,,,,,5,,,,,,,,,,,,,
937e56de-7467-45af-9410-825b5a4eadc5,M,No,FORMACION BASICA,MATUTINO,10,2,5,2,5,4,5,0,5,0,7,0,NA,0,NA,0,AC,0,AC,0,,
c2a45c29-cd27-4c89-a226-73664789514d,M,No,FORMACION BASICA,MATUTINO,7,6,8,0,10,4,6,0,9,0,7,0,NA,0,NA,0,NA,0,AC,0,,
5b833fe8-03ec-4636-9493-c0b4acd2c017,M,No,FORMACION BASICA,MATUTINO,NP,20,5,3,5,10,5,0,NP,17,7,0,NP,0,NA,0,NA,0,NA,0,,
26e7b1d0-a9b3-451f-a0df-10a1d4a2c5fd,M,No,FORMACION BASICA,MATUTINO,5,2,7,1,7,2,7,0,7,0,9,0,AC,0,AC,0,NA,0,AC,0,,
db67e6ea-cad5-49ab-9eaa-f97e830ca4c1,M,No,FORMACION BASICA,MATUTINO,5,4,5,1,5,6,5,0,5,0,7,0,NA,0,AC,0,NA,0,AC,0,,
7c8c9ba0-9b72-4113-8bde-ba31d6794674,M,Si,FORMACION BASICA,MATUTINO,,,,,,,,,5,,,,,,,,,,,,,
22ee75e6-3df9-4477-bcc9-783e20c6dc43,M,No,FORMACION BASICA,MATUTINO,NP,20,NP,13,5,10,5,0,NP,17,7,0,NP,0,NA,0,NP,0,NP,0,,
39a345ee-ad4f-42e2-9a4d-73499f6901a0,M,Si,FORMACION BASICA,MATUTINO,7,4,,,9,0,5,0,,,,,,,,,,,,,,
20d524ed-acbd-4cd0-bb61-1e49689ec962,M,No,FORMACION BASICA,MATUTINO,5,4,5,1,6,8,6,0,5,8,10,0,NA,0,NA,0,NA,0,AC,0,,
fb453415-2ba8-4025-addf-871821d852e7,M,No,FORMACION BASICA,MATUTINO,7,2,5,1,5,4,6,0,5,0,7,0,AC,0,AC,0,NA,0,AC,0,,
