Id Unico,Genero,Repetidor,Especialidad,Turno,ÁLG,Faltas_ÁLG,ING,Faltas_ING,QUÍ,Faltas_QUÍ,TEC,Faltas_TEC,LÓG,Faltas_LÓG,LEC,Faltas_LEC,TAL,Faltas_TAL,TAL0,Faltas_TAL0,TAL1,Faltas_TAL1,TAL2,Faltas_TAL2,TUT,Faltas_TUT
481a9bb5-7088-4a07-ae10-c9899447b1f9,M,No,FORMACION BASICA,MATUTINO,NP,20,NP,12,NP,18,NP,18,NP,16,5,16,NA,0,NA,0,NP,0,NA,0,,
eb11fd0b-e111-4681-ba32-414b7c0b0228,M,No,FORMACION BASICA,MATUTINO,6,2,7,4,6,5,5,2,9,0,7,1,AC,0,NA,0,AC,0,AC,0,,
1fd2bc10-1391-48d1-9737-08ecb3da120d,M,No,FORMACION BASICA,MATUTINO,7,0,9,4,6,3,7,2,5,4,8,3,AC,0,AC,0,AC,0,AC,0,,
509e0c3f-2b15-4933-a953-dcf9c8155a93,F,No,FORMACION BASICA,MATUTINO,NP,20,NP,12,NP,18,NP,18,NP,16,5,16,NA,0,NA,0,NP,0,NA,0,,
a1f42a17-d4e2-4875-812a-b0c8ba8d662f,M,No,FORMACION BASICA,MATUTINO,6,0,7,2,8,3,10,0,5,0,7,1,AC,0,AC,0,NA,0,AC,0,,
a123d852-ab2f-4bf8-803b-3eca9ca1dfde,M,No,FORMACION BASICA,MATUTINO,6,0,8,3,6,3,9,2,5,1,7,4,AC,0,NA,0,AC,0,AC,0,,
b6d2f12e-6b08-4b11-a293-3cd8abd525a0,F,No,FORMACION BASICA,MATUTINO,8,0,9,1,7,2,9,2,9,0,8,0,AC,0,NA,0,AC,0,AC,0,,
0666d0c9-d159-4400-a448-2dec056f565c,M,No,FORMACION BASICA,MATUTINO,6,0,10,2,7,3,10,0,5,0,8,1,AC,0,AC,0,AC,0,AC,0,,
e5f3b829-f6c4-4d09-a402-ae015dca1dbf,M,No,FORMACION BASICA,MATUTINO,NP,20,NP,12,5,18,NP,18,NP,16,5,16,NA,0,NA,0,NP,0,NA,0,,
65b00e76-119b-4175-8c75-7f51727b0c20,M,No,FORMACION BASICA,MATUTINO,NP,20,NP,12,5,18,NP,18,NP,4,5,16,AC,0,NA,0,NA,0,NA,0,,
304c2565-a67d-4cb7-ae08-f116d126ba38,F,No,FORMACION BASICA,MATUTINO,7,0,9,0,9,2,9,0,7,0,9,0,AC,0,AC,0,AC,0,AC,0,,
1f70554d-0400-4e30-b781-e268d68660d8,M,No,FORMACION BASICA,MATUTINO,6,0,8,0,6,5,10,0,8,0,9,1,AC,0,AC,0,AC,0,AC,0,,
62f2e839-0089-4c48-8db3-b0d8d4ebb20a,M,No,FORMACION BASICA,MATUTINO,7,4,7,4,8,4,9,2,5,0,6,1,AC,0,NA,0,AC,0,AC,0,,
7cdd089e-c5c2-4f1f-812f-f135dea030cd,M,No,FORMACION BASICA,MATUTINO,7,2,8,3,9,6,9,2,5,0,7,1,AC,0,NA,0,AC,0,AC,0,,
598701e9-232e-4bcd-b1ab-f8c906301814,M,No,FORMACION BASICA,MATUTINO,5,2,6,5,7,3,5,2,5,0,7,1,AC,0,NA,0,AC,0,AC,0,,
